USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE _YEAR,PURCHASE_MONTH,SHIP_TS,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,REGION
b5c38859,25bdecc5f0876996,5/22/2019,2019,5,5/25/2019,3,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,desktop,IT,EMEA
b8e6de2c,2ade5ff135278325,5/22/2019,2019,5,5/23/2019,1,Nintendo Switch,8d0d,168,website,direct,desktop,BR,LATAM
c7eab0e8,1b06df6933084569,5/22/2019,2019,5,5/23/2019,1,Nintendo Switch,b5f7,167.98,mobile app,email,mobile,US,NA
d41757e2,97242c7cb5489529,5/22/2019,2019,5,5/23/2019,1,Nintendo Switch,8d0d,153.39,website,direct,mobile,ES,EMEA
f8b749c3,58348514095105093,5/22/2019,2019,5,5/23/2019,1,Sony PlayStation 5 Bundle,54ed,1747.52,website,direct,desktop,AU,APAC
fecddc7d,c8a9c4a82a6107618,5/22/2019,2019,5,5/24/2019,2,JBL Quantum 100 Gaming Headset,ab0f,19.27,website,direct,desktop,CA,NA
9ac1cd5e,0080c27c2f965438,5/23/2019,2019,5,2/14/2019,#NUM!,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
75df86aa,2f7bb58e45c50526,5/23/2019,2019,5,5/24/2019,1,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
a8bbac9d,fb5006a499271500,5/23/2019,2019,5,5/26/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
72558740,c9ece9c61971921,5/23/2019,2019,5,5/25/2019,2,Nintendo Switch,8d0d,151.76,website,direct,desktop,CA,NA
0daacb73,2d17a7d93a38619,5/23/2019,2019,5,5/24/2019,1,JBL Quantum 100 Gaming Headset,ab0f,21.66,website,direct,desktop,NO,EMEA
6a3868da,a8d75784e8045858,5/23/2019,2019,5,5/25/2019,2,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,mobile,NL,EMEA
a09c0bb7,7fc1aa9150467927,5/23/2019,2019,5,5/25/2019,2,Nintendo Switch,8d0d,151.99,website,direct,desktop,ES,EMEA
ad4fa992,a6cc442586073432,5/23/2019,2019,5,5/24/2019,1,JBL Quantum 100 Gaming Headset,ab0f,25.58,website,direct,mobile,GB,EMEA
ad6f8ccf,72e1fbae27373487,5/23/2019,2019,5,5/24/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
cee9828a,72e4f83069587435,5/23/2019,2019,5,5/25/2019,2,Lenovo IdeaPad Gaming 3,04ac,1198,website,direct,desktop,US,NA
e0887690,42def9681cd94941,5/23/2019,2019,5,5/24/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
e1fd85da,812ffdafeb395496,5/23/2019,2019,5,5/25/2019,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
faf3b251,b17055f1f3b106032,5/23/2019,2019,5,5/26/2019,3,Nintendo Switch,8d0d,153.39,website,affiliate,unknown,ES,EMEA
1ee6e319,a2b0675d76c15649,5/24/2019,2019,5,5/26/2019,2,27in 4K gaming monitor,891b,480,website,direct,mobile,PA,LATAM
515f5c4a,9169e197ea635986,5/24/2019,2019,5,5/25/2019,1,27in 4K gaming monitor,891b,312,website,direct,mobile,US,NA
555eca81,3be225ada5637556,5/24/2019,2019,5,5/25/2019,1,27in 4K gaming monitor,7599,0,website,direct,desktop,CA,NA
afe9fe32,ef2f7e99fe574558,5/24/2019,2019,5,5/26/2019,2,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
bf575adf,ef6741d84cb81005,5/24/2019,2019,5,5/27/2019,3,27in 4K gaming monitor,891b,493.83,website,direct,desktop,RU,APAC
ed0d1628,9bc3cc5665f100145,5/24/2019,2019,5,5/27/2019,3,27in 4K gaming monitor,891b,480,website,direct,mobile,US,NA
04dede77,5bd8f869b575105,5/24/2019,2019,5,5/26/2019,2,Nintendo Switch,8d0d,151.99,website,direct,desktop,DE,EMEA
4bfc1710,edf58d8994933791,5/24/2019,2019,5,5/27/2019,3,Nintendo Switch,8e5d,169.54,mobile app,email,mobile,US,NA
9913140d,2e68f86f33364768,5/24/2019,2019,5,5/25/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,NA
aa2cc513,46457f73ec472145,5/24/2019,2019,5,5/27/2019,3,Nintendo Switch,8d0d,151.99,website,direct,desktop,DE,EMEA
bb42e2e0,18ef4d4cbf079299,5/25/2019,2019,5,1/1/2019,#NUM!,Nintendo Switch,8d0d,142.8,website,affiliate,unknown,US,NA
0b2c52a6,ed46e4cc6657602,5/25/2019,2019,5,5/28/2019,3,27in 4K gaming monitor,891b,312,website,direct,desktop,CA,NA
7db3f9ea,dfa2453ca9b53677,5/25/2019,2019,5,5/26/2019,1,27in 4K gaming monitor,891b,325.32,website,email,mobile,US,NA
e19e7039,d36d445f15395374,5/25/2019,2019,5,5/28/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
f066cb59,bd59f6e92bf101634,5/25/2019,2019,5,5/28/2019,3,27in 4K gaming monitor,891b,447.86,website,direct,desktop,US,NA
12f0b9c2,b846f3ab8d810768,5/25/2019,2019,5,5/28/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,CO,LATAM
17ffb75d,e0ca2751a7e12757,5/25/2019,2019,5,5/26/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
3bc101af,ebd0ef698cf27202,5/25/2019,2019,5,5/28/2019,3,Nintendo Switch,8d0d,176.52,website,direct,desktop,GB,EMEA
b03cfbeb,85f973757a474694,5/25/2019,2019,5,5/28/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
b2be456a,f6161b033b575767,5/25/2019,2019,5,5/28/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
f28de6e7,b8014a2e05e102507,5/25/2019,2019,5,5/26/2019,1,Nintendo Switch,8d0d,153.39,website,direct,desktop,FR,EMEA
f89f5818,abd4d0b0fe1105055,5/25/2019,2019,5,5/26/2019,1,Nintendo Switch,8d0d,168,website,social media,tablet,US,NA
ac6a8dad,17a6d8fb2b873051,5/26/2019,2019,5,12/30/2018,#NUM!,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
7fd8185b,b11c37c0afb54605,5/26/2019,2019,5,5/28/2019,2,27in 4K gaming monitor,891b,285.33,website,direct,desktop,JP,APAC
de5a0713,925471c74ed93972,5/26/2019,2019,5,5/27/2019,1,27in 4K gaming monitor,891b,480,website,direct,mobile,US,NA
e9f5f2c3,840bcb80a1098823,5/26/2019,2019,5,5/29/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
027f87c0,c4230392a5c4229,5/26/2019,2019,5,5/28/2019,2,Nintendo Switch,8d0d,176.52,website,direct,desktop,GB,EMEA
15c95b01,74ae8a7945211857,5/26/2019,2019,5,5/29/2019,3,JBL Quantum 100 Gaming Headset,ab0f,19.2,website,direct,desktop,US,NA
3164e36d,4b5220d11b923091,5/26/2019,2019,5,5/29/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
739622cd,5c68281294949626,5/26/2019,2019,5,5/27/2019,1,Nintendo Switch,8d0d,151.81,website,direct,desktop,ES,EMEA
896d4354,8e0bb9033c658346,5/26/2019,2019,5,5/29/2019,3,Nintendo Switch,8d0d,174.19,website,direct,mobile,GB,EMEA
9778719f,daf3cb268f064150,5/26/2019,2019,5,5/27/2019,1,Nintendo Switch,8d0d,151.81,website,direct,desktop,IT,EMEA
aecf5aef,3690670b64b74097,5/26/2019,2019,5,5/29/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,QA,EMEA
cb03ab6f,692b0cc6a6485823,5/26/2019,2019,5,5/28/2019,2,Nintendo Switch,8d0d,178.76,website,direct,desktop,DK,EMEA
f74918a2,21c8bbe205f104476,5/26/2019,2019,5,5/27/2019,1,Nintendo Switch,8d0d,168,website,direct,desktop,BR,LATAM
28a25f97,127f19201b619428,5/27/2019,2019,5,1/3/2019,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
0f4aa006,ea12d8239ea9309,5/27/2019,2019,5,5/29/2019,2,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
33f765db,8d47225a88d24085,5/27/2019,2019,5,5/30/2019,3,27in 4K gaming monitor,891b,358.35,website,direct,mobile,CA,NA
6207b2e0,8f0c9ca917042552,5/27/2019,2019,5,5/28/2019,1,27in 4K gaming monitor,891b,477.12,website,direct,mobile,GB,EMEA
a802f3b8,ecec60722f571163,5/27/2019,2019,5,5/30/2019,3,27in 4K gaming monitor,891b,415.83,website,direct,desktop,FR,EMEA
cbe5d57f,3b36f9b08e786160,5/27/2019,2019,5,5/30/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
2.67E+05,b735d123e3a16,5/27/2019,2019,5,5/30/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
2a6be02c,955a2330ad720166,5/27/2019,2019,5,5/28/2019,1,Nintendo Switch,8d0d,148.31,website,direct,mobile,JP,APAC
330bbee2,f4e301b2bfc23745,5/27/2019,2019,5,5/28/2019,1,Nintendo Switch,8d0d,142.8,website,email,mobile,US,NA
54db33b8,5869bdaa83737354,5/27/2019,2019,5,5/29/2019,2,Nintendo Switch,8d0d,149.58,website,direct,desktop,SE,EMEA
5ea5905d,4156766faeb41243,5/27/2019,2019,5,5/30/2019,3,JBL Quantum 100 Gaming Headset,2997,21.19,mobile app,email,mobile,JP,APAC
63d0ba40,2d68bfa9b2e43234,5/27/2019,2019,5,5/30/2019,3,JBL Quantum 100 Gaming Headset,ab0f,22.03,website,email,mobile,GR,EMEA
7d48a7c0,7f31590e6a053502,5/27/2019,2019,5,5/29/2019,2,JBL Quantum 100 Gaming Headset,ab0f,17.62,website,direct,desktop,DE,EMEA
88432eef,87d12fd6f3a57893,5/27/2019,2019,5,5/28/2019,1,Nintendo Switch,8d0d,151.81,website,direct,desktop,PT,EMEA
abf8feb7,cb80471886672880,5/27/2019,2019,5,5/28/2019,1,Nintendo Switch,8d0d,151.99,website,direct,desktop,US,NA
b5893ca4,543a61ee56676888,5/27/2019,2019,5,5/29/2019,2,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,NA
e037f3d9,daeb3b9684d94803,5/27/2019,2019,5,5/28/2019,1,Nintendo Switch,8d0d,150.75,website,direct,desktop,JP,APAC
1267c43e,16f26adfa2110515,5/28/2019,2019,5,3/19/2019,#NUM!,Nintendo Switch,8d0d,151.81,website,direct,desktop,IE,EMEA
02ab8365,e8dc50ccc574287,5/28/2019,2019,5,5/30/2019,2,27in 4K gaming monitor,891b,343.22,website,direct,desktop,US,NA
46821bcb,de867bac1f231592,5/28/2019,2019,5,5/31/2019,3,27in 4K gaming monitor,891b,430.71,website,direct,desktop,JP,APAC
f27b0291,ebcf7f9d2b0102478,5/28/2019,2019,5,5/29/2019,1,27in 4K gaming monitor,891b,341.84,website,direct,desktop,US,NA
089f2459,30f747b684c6549,5/28/2019,2019,5,5/30/2019,2,Nintendo Switch,8d0d,154.89,website,email,mobile,GB,EMEA
1ba140f8,ee82790624514255,5/28/2019,2019,5,5/29/2019,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
221921cb,6485f0a95f016848,5/28/2019,2019,5,5/30/2019,2,Lenovo IdeaPad Gaming 3,04ac,1149.77,website,direct,desktop,NO,EMEA
321045d2,b1a11ee840b23324,5/28/2019,2019,5,5/29/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,NG,EMEA
3a32dfc0,e5f9194c90e26560,5/28/2019,2019,5,5/29/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
cdde60b0,a244dcead1b86961,5/28/2019,2019,5,5/30/2019,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,NA
df019b84,a6b50c73e1194257,5/28/2019,2019,5,5/31/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,NA
ebb26392,eb2e9ac5fa499569,5/28/2019,2019,5,5/29/2019,1,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,NA
ed9a781e,2e36a6aac9f100376,5/28/2019,2019,5,5/29/2019,1,Nintendo Switch,8d0d,153.39,website,direct,desktop,DE,EMEA
af7666c5,09385aac93074341,5/29/2019,2019,5,3/5/2019,#NUM!,Nintendo Switch,8d0d,112.6,website,email,mobile,AU,APAC
59396873,f3b5a70f3601574,5/29/2019,2019,5,6/1/2019,3,27in 4K gaming monitor,891b,337.55,website,direct,desktop,PL,EMEA
3c190524,40a0a5a974927340,5/29/2019,2019,5,5/31/2019,2,27in 4K gaming monitor,891b,312,website,direct,desktop,US,NA
3fed9de1,fcfcb9471ce28981,5/29/2019,2019,5,5/31/2019,2,27in 4K gaming monitor,891b,313.34,website,direct,desktop,SE,EMEA
090f315f,d40adaa652a6751,5/29/2019,2019,5,6/1/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
17d07b6a,c9f3f61dcc112676,5/29/2019,2019,5,5/31/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
67c4a832,4d74141689444787,5/29/2019,2019,5,5/30/2019,1,Nintendo Switch,8d0d,138.05,website,direct,desktop,FR,EMEA
6f6a58dc,c9bcec0463d48035,5/29/2019,2019,5,5/30/2019,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
7487359c,415857f0c4e50000,5/29/2019,2019,5,6/1/2019,3,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,NA
b79328f4,2e4e536ea1977762,5/29/2019,2019,5,5/31/2019,2,Nintendo Switch,8e5d,172.06,mobile app,email,mobile,US,NA
ba06a5e5,2846d1ab21d78821,5/29/2019,2019,5,5/31/2019,2,JBL Quantum 100 Gaming Headset,8315,23.98,mobile app,email,mobile,US,NA
cf1c9ed0,8911851963287546,5/29/2019,2019,5,5/30/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
85af137f,04a012ae28256866,5/30/2019,2019,5,3/10/2019,#NUM!,Nintendo Switch,8d0d,110.42,website,direct,desktop,AU,APAC
8ea60e7e,08a0b9b737760574,5/30/2019,2019,5,1/31/2019,#NUM!,Nintendo Switch,8d0d,147.85,website,direct,desktop,US,NA
933db51a,13412fbdb8a62476,5/30/2019,2019,5,3/3/2019,#NUM!,Nintendo Switch,8d0d,153.39,website,direct,desktop,FR,EMEA
d0013daa,0e9eaaf72a587882,5/30/2019,2019,5,4/25/2019,#NUM!,JBL Quantum 100 Gaming Headset,ab0f,24.3,website,direct,desktop,RU,APAC
0c5e1750,9b8ff412be28061,5/30/2019,2019,5,6/1/2019,2,27in 4K gaming monitor,e7e6,480,website,email,mobile,US,NA
19bd577c,5cd28717f1e13453,5/30/2019,2019,5,5/31/2019,1,27in 4K gaming monitor,891b,354.68,website,direct,desktop,US,NA
19fee5e7,bc2b98f173e13561,5/30/2019,2019,5,6/2/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
1cb3eb0d,20d5c7f745314724,5/30/2019,2019,5,5/31/2019,1,27in 4K gaming monitor,891b,328.51,website,direct,desktop,JP,APAC
9a0ef106,5cf86739cf265141,5/30/2019,2019,5,6/2/2019,3,27in 4K gaming monitor,891b,312.46,website,direct,desktop,US,NA
daf38b8a,a4e4218447a92520,5/30/2019,2019,5,6/1/2019,2,27in 4K gaming monitor,891b,331.89,website,direct,mobile,IT,EMEA
f70e3b1c,5d0c16f9141104391,5/30/2019,2019,5,6/2/2019,3,27in 4K gaming monitor,891b,479.34,website,affiliate,unknown,US,NA
06e615c2,d9a1a72feb15871,5/30/2019,2019,5,6/2/2019,3,JBL Quantum 100 Gaming Headset,ab0f,21.85,website,direct,desktop,JP,APAC
16c8eaf2,d23be2d1a4a12272,5/30/2019,2019,5,6/2/2019,3,JBL Quantum 100 Gaming Headset,ab0f,25.24,website,direct,desktop,GB,EMEA
3346117a,a83ce631af623817,5/30/2019,2019,5,5/31/2019,1,Nintendo Switch,8d0d,168,website,direct,mobile,PH,APAC
68b12b92,30855c7d19445179,5/30/2019,2019,5,6/1/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
9b317071,be3a182c83965621,5/30/2019,2019,5,6/1/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,IN,APAC
c6c1594f,3f7daef694a84077,5/30/2019,2019,5,5/31/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24.54,website,direct,desktop,IL,EMEA
d5562e10,20c14591dee90044,5/30/2019,2019,5,6/2/2019,3,Nintendo Switch,8d0d,168,website,email,mobile,US,NA
d63f0962,85373f14fce90500,5/30/2019,2019,5,5/31/2019,1,JBL Quantum 100 Gaming Headset,ab0f,22.03,website,direct,desktop,NL,EMEA
d6b5c89e,b08a61912d490687,5/30/2019,2019,5,6/1/2019,2,Nintendo Switch,8d0d,151.81,website,direct,desktop,DE,EMEA
d8eca8a8,6c61e4e473991663,5/30/2019,2019,5,6/1/2019,2,Nintendo Switch,da12,183.2,website,affiliate,unknown,IL,EMEA
d8f2cfd3,2d67e2ea49991669,5/30/2019,2019,5,6/2/2019,3,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,NA
e9b03297,a98a2fd7b5498703,5/30/2019,2019,5,6/2/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,NA
eda29dd6,c2adc7501d6100392,5/30/2019,2019,5,5/31/2019,1,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,NA
61160376,0d2bc93bd961622,5/31/2019,2019,5,2/3/2019,#NUM!,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
07131c4d,f16e5d663135959,5/31/2019,2019,5,6/3/2019,3,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
189c4094,a91a005769813002,5/31/2019,2019,5,6/1/2019,1,27in 4K gaming monitor,891b,320.72,website,direct,mobile,US,NA
1a5b56a0,8955fcf640b13712,5/31/2019,2019,5,6/2/2019,2,27in 4K gaming monitor,891b,480,website,direct,mobile,US,NA
22f84dd0,e3221e32cab17162,5/31/2019,2019,5,6/2/2019,2,27in 4K gaming monitor,891b,471.4,website,social media,tablet,GB,EMEA
3d0bb3a7,3727589bb3e27720,5/31/2019,2019,5,6/1/2019,1,27in 4K gaming monitor,891b,480,website,direct,desktop,NZ,APAC
42f99eff,b4e5ef9bff930174,5/31/2019,2019,5,6/2/2019,2,27in 4K gaming monitor,891b,408,website,direct,desktop,US,NA
68180ea0,cd346bd793244928,5/31/2019,2019,5,6/3/2019,3,27in 4K gaming monitor,891b,384,website,direct,desktop,US,NA
99426058,cef570250522623,5/31/2019,2019,5,6/1/2019,1,JBL Quantum 100 Gaming Headset,ab0f,15.35,website,direct,desktop,GB,EMEA
004addff,a3f4e4c46d23279,5/31/2019,2019,5,6/3/2019,3,Nintendo Switch,8d0d,176.52,website,direct,mobile,ES,EMEA
0519f35d,bbe6277984d5207,5/31/2019,2019,5,6/3/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24.55,website,email,mobile,GB,EMEA
248274ff,67c2a237c5317746,5/31/2019,2019,5,6/1/2019,1,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,NA
2502fb46,ab642a9d92017962,5/31/2019,2019,5,6/1/2019,1,JBL Quantum 100 Gaming Headset,ab0f,16.4,website,direct,mobile,TW,APAC
265970cc,636b829edb718537,5/31/2019,2019,5,6/3/2019,3,Nintendo Switch,8d0d,151.81,website,direct,desktop,FR,EMEA
277b8dc8,1f64fcddc3b18993,5/31/2019,2019,5,6/2/2019,2,JBL Quantum 100 Gaming Headset,ab0f,25.58,website,direct,desktop,GB,EMEA
3d002a40,840d575be1227706,5/31/2019,2019,5,6/3/2019,3,Nintendo Switch,8d0d,178.45,website,email,mobile,DK,EMEA
4c8fd244,69456ded0b134029,5/31/2019,2019,5,6/2/2019,2,Nintendo Switch,8d0d,169.42,website,direct,desktop,GB,EMEA
55e8c959,fdb53c44bcd37766,5/31/2019,2019,5,6/2/2019,2,JBL Quantum 100 Gaming Headset,ab0f,24.94,website,direct,desktop,GB,EMEA
5d9c49ad,4e03054829240829,5/31/2019,2019,5,6/1/2019,1,JBL Quantum 100 Gaming Headset,ab0f,16.4,website,direct,desktop,AU,APAC
688a8121,8325eb49c4845113,5/31/2019,2019,5,6/2/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
76f208a7,be6398e3c2850952,5/31/2019,2019,5,6/2/2019,2,JBL Quantum 100 Gaming Headset,ab0f,19.27,website,direct,desktop,CA,NA
a7a16c8e,7fd283d6c1171012,5/31/2019,2019,5,6/3/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
b3d4b2aa,5a8e93e1c6776218,5/31/2019,2019,5,6/3/2019,3,Nintendo Switch,8d0d,151.2,website,direct,desktop,US,NA
cea0ce47,5209f69eb9b87310,5/31/2019,2019,5,6/1/2019,1,Sony PlayStation 5 Bundle,54ed,1936.96,website,direct,desktop,ZA,EMEA
d21992b2,7c718f855d988689,5/31/2019,2019,5,6/3/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
d63dd35e,f18f4c5be7590497,5/31/2019,2019,5,6/3/2019,3,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,desktop,ES,EMEA
db22161a,6db5839875d92596,5/31/2019,2019,5,6/2/2019,2,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,NA
fa70794b,f20a17e2664105819,5/31/2019,2019,5,6/3/2019,3,Sony PlayStation 5 Bundle,54ed,1850.37,website,direct,desktop,ES,EMEA
fb1dba0f,bb722e7cde3106101,5/31/2019,2019,5,6/2/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
50c079ff,15e3cd1a57935764,6/1/2019,2019,6,3/9/2019,#NUM!,27in 4K gaming monitor,891b,326.22,website,direct,desktop,US,NA
431b0925,13ccaa4cebc30221,6/1/2019,2019,6,4/10/2019,#NUM!,Nintendo Switch,8d0d,172.1,website,direct,desktop,GB,EMEA
7c303830,07e9e004a2553060,6/1/2019,2019,6,4/3/2019,#NUM!,Nintendo Switch,e682,151.81,website,direct,desktop,DE,EMEA
815e089f,1915d44480055190,6/1/2019,2019,6,5/26/2019,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
63d07663,936dfb05f6543233,6/1/2019,2019,6,6/3/2019,2,27in 4K gaming monitor,891b,395.54,website,direct,mobile,US,NA
e036daa6,ea9e8fb910194802,6/1/2019,2019,6,6/2/2019,1,27in 4K gaming monitor,891b,435.44,website,affiliate,unknown,GB,EMEA
e513fc91,8b820fdcf8d96757,6/1/2019,2019,6,6/4/2019,3,27in 4K gaming monitor,891b,389.46,website,direct,mobile,CA,NA
07075b9d,4e45227bd845945,6/1/2019,2019,6,6/2/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
3fdb5671,615daf26e4528940,6/1/2019,2019,6,6/4/2019,3,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,NA
4ed06c7d,5024f95845634966,6/1/2019,2019,6,6/3/2019,2,JBL Quantum 100 Gaming Headset,ab0f,24.94,website,direct,desktop,GB,EMEA
59b720d6,3a52d4cd10839218,6/1/2019,2019,6,6/4/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
723d168e,8d8c23f2fb749065,6/1/2019,2019,6,6/2/2019,1,Nintendo Switch,8d0d,169.42,website,affiliate,unknown,GB,EMEA
9ee34f75,4b01eb18e6367166,6/1/2019,2019,6,6/3/2019,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
ba898c07,7c146f1331e79040,6/1/2019,2019,6,6/4/2019,3,JBL Quantum 100 Gaming Headset,ab0f,20.93,website,direct,desktop,KR,APAC
bbb400da,5ec3ce2403d79470,6/1/2019,2019,6,6/3/2019,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,CO,LATAM
d946b3f3,aaef7a8469291790,6/1/2019,2019,6,6/3/2019,2,JBL Quantum 100 Gaming Headset,ab0f,25.24,website,direct,mobile,GB,EMEA
dde060e3,b73cf22dcda93765,6/1/2019,2019,6,6/2/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,PK,APAC
9b42dbc9,03a3163826b65650,6/2/2019,2019,6,3/1/2019,#NUM!,Nintendo Switch,8d0d,149.7,website,direct,desktop,CA,NA
b8628175,02d3bd3f6c478105,6/2/2019,2019,6,3/24/2019,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
44f6c611,3e96d2e61f730980,6/2/2019,2019,6,6/4/2019,2,27in 4K gaming monitor,891b,393.56,website,direct,desktop,AU,APAC
7e88ba59,3bba8aa86af54057,6/2/2019,2019,6,6/4/2019,2,27in 4K gaming monitor,891b,416.33,website,direct,desktop,IE,EMEA
eadc962d,9e0ea585eb199228,6/2/2019,2019,6,6/4/2019,2,27in 4K gaming monitor,e7e6,480,website,direct,mobile,US,NA
24934233,7de3ba1e0eb682,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
27764156,f1e772c5a8d745,6/2/2019,2019,6,6/3/2019,1,JBL Quantum 100 Gaming Headset,ab0f,16.4,website,direct,desktop,AU,APAC
0e774430,e79606272a38957,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,135.54,website,direct,desktop,GB,EMEA
1bfeeaf8,ca55f70d91614437,6/2/2019,2019,6,6/3/2019,1,Nintendo Switch,8d0d,138.04,website,direct,desktop,AU,APAC
1dc012bf,7e1b728ed7e15185,6/2/2019,2019,6,6/4/2019,2,Nintendo Switch,8d0d,151.76,website,direct,desktop,CA,NA
215b1064,d5f5d35479316577,6/2/2019,2019,6,6/3/2019,1,Nintendo Switch,8d0d,138.02,website,direct,desktop,AU,APAC
55f8916a,65d7252160337782,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,139.09,website,direct,desktop,PL,EMEA
b33429b0,98f61ca6a9375938,6/2/2019,2019,6,6/5/2019,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,CO,LATAM
b405d0ee,4a3ddb97e7676302,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,138.04,website,email,mobile,AU,APAC
c3b90d0e,a6c906c21ac82902,6/2/2019,2019,6,6/3/2019,1,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,mobile,DE,EMEA
e4928430,b79aa0a880696533,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
f275d51a,473efd72d29102460,6/2/2019,2019,6,6/5/2019,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
97302889,109ab77a0552564,6/3/2019,2019,6,5/9/2019,#NUM!,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,NA
5e5bb4e4,079b6bd8ae541134,6/3/2019,2019,6,2/14/2019,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,PE,LATAM
d9c130fc,01910d25e6f91979,6/3/2019,2019,6,4/2/2019,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
947dc32a,5607a6166bb62935,6/3/2019,2019,6,6/4/2019,1,27in 4K gaming monitor,891b,394.99,website,direct,desktop,AU,APAC
2c81ada5,52e1230561521007,6/3/2019,2019,6,6/4/2019,1,JBL Quantum 100 Gaming Headset,ab0f,24.94,website,direct,desktop,GB,EMEA
